orderitem_id,order_id,product_id,quantity,unit_price,discount,tax,shipping_cost,total_amount
23555,ORD0023555,P00008,2,221.19,0.05,33.62,8.24,462.12
23556,ORD0023556,P00014,5,54.98,0,13.74,4.17,292.81
23557,ORD0023557,P00005,2,144.13,0,14.41,4.97,307.64
23558,ORD0023558,P00038,5,454.67,0.1,163.68,14.5,2224.19
23559,ORD0023559,P00047,3,47.43,0,11.38,3.32,156.99
23560,ORD0023560,P00038,2,66.97,0.15,0,13.38,127.23
23561,ORD0023561,P00007,3,450.58,0,67.59,12.96,1432.29
23562,ORD0023562,P00019,5,555.23,0,333.14,5.44,3114.73
23563,ORD0023563,P00038,1,399.38,0,0,4.77,404.15
23564,ORD0023564,P00010,2,574.82,0.15,48.86,8.17,1034.22
23565,ORD0023565,P00026,4,514.65,0.1,333.49,11.52,2197.75
23566,ORD0023566,P00016,3,174.27,0,62.74,3.9,589.45
23567,ORD0023567,P00010,5,401.5,0.15,0,14.19,1720.56
23568,ORD0023568,P00038,4,137.54,0,27.51,0.73,578.4
23569,ORD0023569,P00020,3,281.3,0.1,60.76,5.7,825.97
23570,ORD0023570,P00028,2,129.39,0.2,24.84,13.64,245.5
23571,ORD0023571,P00047,5,399.37,0,159.75,12.39,2168.99
23572,ORD0023572,P00003,3,386.95,0.15,177.61,10.87,1175.2
23573,ORD0023573,P00011,5,409.87,0.1,147.55,9.2,2001.16
23574,ORD0023574,P00005,5,492.39,0.1,0,11.77,2227.52
23575,ORD0023575,P00006,2,57.94,0,5.79,0.22,121.89
23576,ORD0023576,P00045,4,344.19,0,68.84,9.46,1455.06
23577,ORD0023577,P00017,1,351.65,0.05,26.73,11.11,371.91
23578,ORD0023578,P00023,5,491.75,0.25,147.52,12.17,2003.75
23579,ORD0023579,P00008,4,304.9,0.2,78.05,8.23,1061.96
23580,ORD0023580,P00019,2,322.46,0.05,110.28,2.12,725.07
23581,ORD0023581,P00022,4,65.87,0,13.17,11.37,288.02
23582,ORD0023582,P00014,2,49.25,0.05,11.23,4.09,108.9
23583,ORD0023583,P00029,5,567.03,0.25,106.32,0.71,2233.39
23584,ORD0023584,P00019,5,111.73,0.15,37.99,10.72,523.56
23585,ORD0023585,P00027,3,364.83,0.1,0,2.03,987.07
23586,ORD0023586,P00009,2,407.84,0,40.78,1.23,857.69
23587,ORD0023587,P00002,4,535.45,0,385.52,11.33,2538.65
23588,ORD0023588,P00038,3,339.01,0.1,109.84,11.39,1036.56
23589,ORD0023589,P00036,5,7.36,0.3,4.64,3.67,34.07
23590,ORD0023590,P00019,1,281.95,0,22.56,9.96,314.47
23591,ORD0023591,P00013,3,495.25,0.05,169.38,4.71,1585.55
23592,ORD0023592,P00042,4,419.05,0,0,1.43,1677.63
23593,ORD0023593,P00028,1,381.79,0,45.81,13.77,441.37
23594,ORD0023594,P00034,1,47.7,0.05,3.63,5.84,54.78
23595,ORD0023595,P00003,5,296.33,0.05,112.61,7.68,1527.86
23596,ORD0023596,P00012,3,83.51,0.1,27.06,2.18,254.72
23597,ORD0023597,P00029,5,238.15,0,142.89,8.53,1342.17
23598,ORD0023598,P00049,4,26.96,0.1,11.65,12.28,120.99
23599,ORD0023599,P00003,2,162.79,0,26.05,12.14,363.77
23600,ORD0023600,P00011,2,203.52,0.05,46.4,5.96,439.05
23601,ORD0023601,P00045,3,408.56,0.15,52.09,9.69,1103.61
23602,ORD0023602,P00003,3,395.78,0.05,0,2.51,1130.48
23603,ORD0023603,P00033,2,178.63,0,17.86,10.71,385.83
23604,ORD0023604,P00026,1,283.91,0.2,27.26,10.7,265.09
23605,ORD0023605,P00008,5,392.44,0.1,0,8.84,1774.82
23606,ORD0023606,P00008,5,49.88,0.25,9.35,7.92,204.32
23607,ORD0023607,P00016,3,233.28,0.1,50.39,1.48,681.73
23608,ORD0023608,P00009,3,398.74,0.1,129.19,1.65,1207.44
23609,ORD0023609,P00014,4,149.57,0.1,43.08,10.03,591.56
23610,ORD0023610,P00034,5,191.14,0.15,40.62,6.77,859.73
23611,ORD0023611,P00028,2,138.2,0,0,2.71,279.11
23612,ORD0023612,P00019,1,519.43,0,62.33,10.56,592.32
23613,ORD0023613,P00015,5,77.38,0,19.34,1.02,407.26
23614,ORD0023614,P00025,4,521.94,0.15,0,3.97,1778.57
23615,ORD0023615,P00019,3,277.57,0,41.64,7.04,881.39
23616,ORD0023616,P00025,3,143.47,0.1,30.99,9.06,427.42
23617,ORD0023617,P00004,3,527.11,0,126.51,7.53,1715.37
23618,ORD0023618,P00004,4,567.46,0.2,145.27,6.13,1967.27
23619,ORD0023619,P00043,2,585.34,0,93.65,11.62,1275.95
23620,ORD0023620,P00013,2,42.96,0.2,5.5,14.21,88.45
23621,ORD0023621,P00028,1,535.79,0.15,22.77,4.06,482.25
23622,ORD0023622,P00004,2,137.7,0.1,12.39,12.37,272.62
23623,ORD0023623,P00030,1,75.56,0,3.78,14.34,93.68
23624,ORD0023624,P00023,2,279.83,0.05,0,12.42,544.1
23625,ORD0023625,P00033,4,142.74,0,45.68,1.87,618.51
23626,ORD0023626,P00024,3,127.41,0.05,29.05,6.66,398.83
23627,ORD0023627,P00023,5,119.63,0,107.67,9.51,715.33
23628,ORD0023628,P00045,5,338.41,0,135.36,6.71,1834.12
23629,ORD0023629,P00014,4,348.39,0.15,94.76,7.28,1286.57
23630,ORD0023630,P00016,5,268.34,0.3,112.7,11.17,1063.06
23631,ORD0023631,P00014,4,40.34,0,12.91,6.24,180.51
23632,ORD0023632,P00020,2,154.82,0.15,31.58,8.18,302.95
23633,ORD0023633,P00036,4,408.45,0,196.06,5.13,1834.99
23634,ORD0023634,P00010,3,574.03,0,206.65,6.96,1935.7
23635,ORD0023635,P00031,1,313.98,0,37.68,8.5,360.16
23636,ORD0023636,P00018,5,219.09,0,131.45,0.22,1227.12
23637,ORD0023637,P00015,3,535.3,0.1,260.16,2.89,1708.36
23638,ORD0023638,P00015,4,346.36,0.05,65.81,1.79,1383.77
23639,ORD0023639,P00019,5,589.66,0.2,117.93,12.23,2488.8
23640,ORD0023640,P00033,5,55.67,0,13.92,4.95,297.22
23641,ORD0023641,P00037,4,158.93,0,114.43,2.75,752.9
23642,ORD0023642,P00048,4,567.43,0.1,163.42,14.66,2220.83
23643,ORD0023643,P00029,3,494.32,0.2,59.32,5.67,1251.36
23644,ORD0023644,P00032,5,401.91,0.2,128.61,12.01,1748.26
23645,ORD0023645,P00014,5,103.65,0.1,23.32,5.97,495.72
23646,ORD0023646,P00012,1,407.68,0.1,66.04,9.95,442.9
23647,ORD0023647,P00003,1,15.35,0,0.77,7.33,23.45
23648,ORD0023648,P00044,4,269.26,0.05,122.78,14.97,1160.94
23649,ORD0023649,P00025,2,420.91,0,42.09,13.1,897.01
23650,ORD0023650,P00043,2,467.17,0.2,59.8,2.83,810.1
23651,ORD0023651,P00011,1,490.76,0.15,75.09,3.34,495.58
23652,ORD0023652,P00050,3,438.04,0,105.13,1.64,1420.89
23653,ORD0023653,P00007,3,545.51,0,130.92,12.72,1780.17
23654,ORD0023654,P00036,4,283.47,0,136.07,2.51,1272.46
23655,ORD0023655,P00023,1,245.46,0.15,16.69,8.71,234.04
23656,ORD0023656,P00046,5,570.67,0,342.4,2.66,3198.41
23657,ORD0023657,P00024,3,197.36,0,29.6,12.77,634.45
23658,ORD0023658,P00044,3,82.93,0.15,16.92,2.45,230.84
23659,ORD0023659,P00012,5,124.13,0,31.03,11.57,663.25
23660,ORD0023660,P00032,1,416.11,0.05,19.77,1.15,416.22
23661,ORD0023661,P00021,3,576.43,0.2,0,14.12,1397.55
23662,ORD0023662,P00024,3,29.87,0.05,10.22,5.61,100.96
23663,ORD0023663,P00013,2,11.6,0.2,0.93,4.69,24.18
23664,ORD0023664,P00045,3,579.32,0,208.56,0.19,1946.71
23665,ORD0023665,P00031,5,266.89,0,106.76,1.29,1442.5
23666,ORD0023666,P00005,3,415.16,0.1,89.67,2.05,1212.65
23667,ORD0023667,P00013,1,211.68,0,25.4,14.54,251.62
23668,ORD0023668,P00017,2,75.47,0.15,10.26,13.55,152.11
23669,ORD0023669,P00040,5,192.5,0,77,11.99,1051.49
23670,ORD0023670,P00003,3,401.48,0,0,3.36,1207.8
23671,ORD0023671,P00014,5,379.64,0.05,90.16,11.25,1904.7
23672,ORD0023672,P00022,1,410.52,0,0,7.73,418.25
23673,ORD0023673,P00009,1,341.23,0.15,23.2,4.98,318.23
23674,ORD0023674,P00031,3,416.97,0,150.11,5.7,1406.72
23675,ORD0023675,P00045,3,163.59,0.1,22.08,3.3,467.07
23676,ORD0023676,P00030,5,326.49,0.25,146.92,0.84,1372.1
23677,ORD0023677,P00019,5,401.89,0.1,144.68,11.74,1964.92
23678,ORD0023678,P00013,3,7.82,0,1.88,3.51,28.85
23679,ORD0023679,P00011,1,106.8,0,8.54,0.71,116.05
23680,ORD0023680,P00043,4,324.79,0,64.96,13.75,1377.87
23681,ORD0023681,P00032,4,266.73,0.15,108.83,4.73,1020.44
23682,ORD0023682,P00029,2,537.18,0.05,122.48,14.61,1157.73
23683,ORD0023683,P00002,1,356.3,0.1,25.65,1.24,347.56
23684,ORD0023684,P00015,1,126.77,0.05,6.02,13.65,140.1
23685,ORD0023685,P00027,1,175.7,0.05,20.03,7.58,194.52
23686,ORD0023686,P00026,2,581.7,0.2,46.54,7.62,984.88
23687,ORD0023687,P00043,3,502.51,0.3,52.76,9.55,1117.58
23688,ORD0023688,P00026,5,229.58,0.05,54.53,10.88,1155.92
23689,ORD0023689,P00010,2,591.82,0.25,0,14.82,902.55
23690,ORD0023690,P00042,3,551.16,0.15,70.27,6.18,1481.91
23691,ORD0023691,P00010,5,152.29,0.25,0,5.88,576.97
23692,ORD0023692,P00017,3,271.48,0.05,38.69,13.91,826.32
23693,ORD0023693,P00023,3,260.27,0,39.04,6.03,825.88
23694,ORD0023694,P00020,4,33.13,0.1,0,3.53,122.8
23695,ORD0023695,P00029,1,435.57,0,34.85,12.04,482.46
23696,ORD0023696,P00020,4,23.72,0.05,16.22,13.03,119.39
23697,ORD0023697,P00011,2,321.76,0.05,73.36,9.1,693.8
23698,ORD0023698,P00048,5,502.6,0.15,170.88,10.9,2317.83
23699,ORD0023699,P00039,4,314.04,0,150.74,0.07,1406.97
23700,ORD0023700,P00002,4,8.02,0.05,2.44,3.82,36.74
23701,ORD0023701,P00015,3,379.75,0.2,109.37,4.36,1025.13
23702,ORD0023702,P00019,4,450.48,0.15,122.53,11.79,1665.95
23703,ORD0023703,P00035,2,417.51,0.25,31.31,14.79,672.36
23704,ORD0023704,P00032,1,485.98,0.05,23.08,5.49,490.25
23705,ORD0023705,P00025,4,143.58,0,28.72,8.1,611.14
23706,ORD0023706,P00014,5,50.32,0,20.13,8.94,280.67
23707,ORD0023707,P00026,5,590.71,0.2,189.03,13.39,2565.26
23708,ORD0023708,P00004,3,264.25,0,39.64,8.56,840.95
23709,ORD0023709,P00001,4,160.53,0,51.37,10.39,703.88
23710,ORD0023710,P00034,2,42.38,0.1,9.15,2.58,88.01
23711,ORD0023711,P00031,5,250.49,0.1,135.26,3.93,1266.4
23712,ORD0023712,P00010,2,279.01,0.05,42.41,8.3,580.83
23713,ORD0023713,P00050,4,252.04,0,50.41,14.1,1072.67
23714,ORD0023714,P00022,1,111.76,0.05,8.49,5.57,120.23
23715,ORD0023715,P00047,4,54.06,0,25.95,10.05,252.24
23716,ORD0023716,P00012,5,443.64,0.05,105.36,11.19,2223.84
23717,ORD0023717,P00048,5,298.11,0,74.53,7.61,1572.69
23718,ORD0023718,P00020,3,451.33,0.1,219.35,7.9,1445.84
23719,ORD0023719,P00032,4,271.44,0.15,46.14,13.67,982.71
23720,ORD0023720,P00002,4,193.87,0,38.77,4.7,818.95
23721,ORD0023721,P00038,5,592.78,0,0,6.94,2970.84
23722,ORD0023722,P00020,3,177.31,0.15,81.39,12.26,545.79
23723,ORD0023723,P00022,4,425.37,0.2,108.89,3.54,1473.61
23724,ORD0023724,P00014,1,455.48,0.05,51.92,8.24,492.87
23725,ORD0023725,P00042,3,351.06,0.05,50.03,4.89,1055.44
23726,ORD0023726,P00049,1,292,0,0,2.73,294.73
23727,ORD0023727,P00008,2,551.07,0,132.26,13.63,1248.03
23728,ORD0023728,P00002,4,191.98,0.25,28.8,6.02,610.76
23729,ORD0023729,P00026,4,302.07,0,96.66,5.74,1310.68
23730,ORD0023730,P00033,1,467.75,0.1,21.05,1.45,443.48
23731,ORD0023731,P00034,3,47.38,0,11.37,13.6,167.11
23732,ORD0023732,P00008,2,156.37,0,25.02,4.32,342.08
23733,ORD0023733,P00043,4,322.85,0.1,139.47,1.41,1303.14
23734,ORD0023734,P00027,2,583.4,0,140.02,7.28,1314.1
23735,ORD0023735,P00037,1,54.54,0.05,6.22,6.72,64.75
23736,ORD0023736,P00020,5,555.8,0.05,211.2,9.81,2861.06
23737,ORD0023737,P00001,3,384.75,0.05,54.83,14.54,1165.91
23738,ORD0023738,P00002,3,112.55,0.1,15.19,2.64,321.71
23739,ORD0023739,P00024,3,324.38,0.15,41.36,8.31,876.84
23740,ORD0023740,P00007,2,34.04,0.2,4.36,2.02,60.84
23741,ORD0023741,P00050,4,512.49,0.05,97.37,4.72,2049.55
23742,ORD0023742,P00047,3,69.6,0.15,14.2,6.29,197.97
23743,ORD0023743,P00026,1,584.43,0.2,37.4,12.77,517.71
23744,ORD0023744,P00015,4,66.68,0.2,25.61,10.79,249.78
23745,ORD0023745,P00014,1,274,0.15,18.63,11.37,262.9
23746,ORD0023746,P00038,4,550.76,0.1,158.62,2.44,2143.8
23747,ORD0023747,P00044,2,481.06,0.15,147.2,10.91,975.91
23748,ORD0023748,P00005,5,257.72,0.05,146.9,1.76,1372.83
23749,ORD0023749,P00012,3,67.91,0.15,8.66,5.39,187.22
23750,ORD0023750,P00020,1,58.43,0,4.67,7.23,70.33
23751,ORD0023751,P00028,1,469.33,0.2,18.77,14.77,409
23752,ORD0023752,P00001,2,175.76,0,42.18,1.1,394.8
23753,ORD0023753,P00018,2,69.29,0,16.63,5.56,160.77
23754,ORD0023754,P00018,5,452.06,0,113.02,0.98,2374.3
23755,ORD0023755,P00031,1,517.63,0.1,23.29,1.96,491.12
23756,ORD0023756,P00009,4,507.26,0,162.32,7.22,2198.58
23757,ORD0023757,P00026,5,580.77,0.1,130.67,1.3,2745.44
23758,ORD0023758,P00013,1,144.97,0,17.4,6.12,168.49
23759,ORD0023759,P00016,4,383.93,0,184.29,8.84,1728.85
23760,ORD0023760,P00033,5,329.3,0,197.58,7.05,1851.13
23761,ORD0023761,P00003,3,56.32,0,20.28,7.67,196.91
23762,ORD0023762,P00038,4,79.08,0,15.82,8.71,340.85
23763,ORD0023763,P00024,1,123.49,0,9.88,14.13,147.5
23764,ORD0023764,P00013,5,467,0,116.75,9.35,2461.1
23765,ORD0023765,P00029,3,459.79,0.05,157.25,8.97,1476.62
23766,ORD0023766,P00006,2,257.83,0.05,58.79,9.15,557.82
23767,ORD0023767,P00037,2,305.35,0,30.54,5.11,646.35
23768,ORD0023768,P00013,5,275.85,0.2,88.27,7.76,1199.43
23769,ORD0023769,P00013,3,141.78,0.1,30.62,1.74,415.17
23770,ORD0023770,P00032,5,319.45,0,0,1.57,1598.82
23771,ORD0023771,P00031,3,38.77,0.05,5.52,0.31,116.32
23772,ORD0023772,P00004,3,370.04,0.15,113.23,1.59,1058.42
23773,ORD0023773,P00047,2,525.03,0.15,160.66,14.21,1067.42
23774,ORD0023774,P00006,4,341.65,0.05,155.79,7.58,1461.64
23775,ORD0023775,P00006,5,510.57,0.2,102.11,10.64,2155.03
23776,ORD0023776,P00037,3,74.75,0,17.94,13.29,255.48
23777,ORD0023777,P00008,1,358.52,0.05,40.87,2.67,384.13
23778,ORD0023778,P00047,2,63.2,0.1,5.69,6.61,126.06
23779,ORD0023779,P00045,1,503.05,0,40.24,5.41,548.7
23780,ORD0023780,P00004,3,129.89,0,0,7.77,397.44
23781,ORD0023781,P00034,3,104.38,0.05,14.87,5.95,318.3
23782,ORD0023782,P00049,4,138.75,0.15,23.59,7.1,502.44
23783,ORD0023783,P00003,2,535.58,0,53.56,8.22,1132.94
23784,ORD0023784,P00023,2,189.84,0.05,28.86,1.22,390.78
23785,ORD0023785,P00037,2,452.26,0.1,40.7,6.38,861.15
23786,ORD0023786,P00050,5,349.17,0.25,157.13,4.97,1471.49
23787,ORD0023787,P00010,2,588.22,0.25,44.12,1.22,927.67
23788,ORD0023788,P00016,4,342.2,0.1,98.55,1.44,1331.91
23789,ORD0023789,P00027,5,101.56,0,40.62,13.51,561.93
23790,ORD0023790,P00042,1,335.53,0.05,38.25,4.39,361.39
23791,ORD0023791,P00030,5,466.14,0.15,158.49,12.78,2152.37
23792,ORD0023792,P00014,1,407.59,0,0,5.58,413.17
23793,ORD0023793,P00036,3,247.81,0,89.21,6.23,838.87
23794,ORD0023794,P00044,1,575,0.25,34.5,9.44,475.19
23795,ORD0023795,P00024,2,85.48,0.1,7.69,7.37,168.92
23796,ORD0023796,P00006,1,595.77,0.05,45.28,0.78,612.04
23797,ORD0023797,P00019,2,376.78,0.05,57.27,3.54,776.69
23798,ORD0023798,P00022,5,481.85,0.05,274.65,14.87,2578.31
23799,ORD0023799,P00019,1,326.25,0.1,23.49,2.04,319.16
23800,ORD0023800,P00029,3,419.02,0,150.85,0.08,1407.99
23801,ORD0023801,P00029,2,489.3,0,78.29,9.73,1066.62
23802,ORD0023802,P00045,1,43.36,0.1,1.95,6.05,47.02
23803,ORD0023803,P00008,5,531.87,0.1,119.67,4.49,2517.57
23804,ORD0023804,P00010,2,366.88,0,58.7,8.88,801.34
23805,ORD0023805,P00019,1,308.86,0.2,12.35,12.83,272.27
23806,ORD0023806,P00040,2,467.6,0.05,71.08,6.47,965.99
23807,ORD0023807,P00027,4,599.93,0,119.99,6.43,2526.14
23808,ORD0023808,P00034,4,103.48,0.2,59.6,4.41,395.15
23809,ORD0023809,P00003,5,566.7,0.05,134.59,14.44,2840.86
23810,ORD0023810,P00048,3,213.53,0.3,53.81,0.46,502.68
23811,ORD0023811,P00046,4,532.91,0,255.8,1.89,2389.33
23812,ORD0023812,P00020,5,430.26,0.05,245.25,9.59,2298.58
23813,ORD0023813,P00004,4,183.62,0,88.14,14.21,836.83
23814,ORD0023814,P00050,5,197.03,0.15,100.49,12.99,950.86
23815,ORD0023815,P00007,3,220.93,0,119.3,5.16,787.25
23816,ORD0023816,P00029,4,222.84,0,71.31,12.26,974.93
23817,ORD0023817,P00024,4,374.89,0,74.98,14.3,1588.84
23818,ORD0023818,P00015,1,331.12,0.1,14.9,10.84,323.75
23819,ORD0023819,P00020,5,179.2,0,44.8,13.26,954.06
23820,ORD0023820,P00043,2,158.69,0.1,14.28,4.75,304.67
23821,ORD0023821,P00027,5,508.66,0.2,0,6.99,2041.63
23822,ORD0023822,P00002,5,30.78,0.15,15.7,7.41,153.92
23823,ORD0023823,P00016,4,588.43,0.05,111.8,8.03,2355.86
23824,ORD0023824,P00048,4,80.37,0,25.72,10.58,357.78
23825,ORD0023825,P00027,5,372.07,0,148.83,10.19,2019.37
23826,ORD0023826,P00016,5,437.79,0.05,249.54,14.83,2343.87
23827,ORD0023827,P00038,5,138.74,0.05,52.72,10.04,721.78
23828,ORD0023828,P00024,3,8.73,0,2.1,0.47,28.76
23829,ORD0023829,P00007,4,115.07,0.1,33.14,0.44,447.83
23830,ORD0023830,P00001,2,172.88,0,27.66,0.65,374.07
23831,ORD0023831,P00029,2,205.6,0.1,29.61,12.92,412.61
23832,ORD0023832,P00001,2,384.97,0,38.5,9.59,818.03
23833,ORD0023833,P00028,2,567.87,0,90.86,0.99,1227.59
23834,ORD0023834,P00001,2,337.38,0.2,64.78,11.15,615.74
23835,ORD0023835,P00049,2,12.85,0,4.63,3.03,33.36
23836,ORD0023836,P00027,3,576.95,0.05,295.98,12.59,1952.88
23837,ORD0023837,P00001,1,19.43,0.15,0.83,6.76,24.11
23838,ORD0023838,P00012,2,373.92,0,37.39,0.43,785.66
23839,ORD0023839,P00023,3,547.84,0.15,167.64,4.37,1569
23840,ORD0023840,P00010,3,350.22,0,84.05,1.19,1135.9
23841,ORD0023841,P00008,3,231.09,0.3,38.82,10.42,534.53
23842,ORD0023842,P00001,2,375.11,0.2,30.01,9.76,639.95
23843,ORD0023843,P00047,4,456.89,0.1,296.06,14.9,1955.76
23844,ORD0023844,P00019,1,253.67,0.05,19.28,13.27,273.54
23845,ORD0023845,P00013,1,366.86,0.15,24.95,4.97,341.75
23846,ORD0023846,P00023,1,420.22,0.05,31.94,5.01,436.16
23847,ORD0023847,P00041,2,177.87,0,17.79,7.03,380.56
23848,ORD0023848,P00004,2,153.01,0.15,31.21,1.4,292.73
23849,ORD0023849,P00020,5,589.5,0.2,188.64,2.66,2549.3
23850,ORD0023850,P00027,3,323.82,0,77.72,4.9,1054.08
23851,ORD0023851,P00030,2,147.45,0.05,33.62,14.42,328.2
23852,ORD0023852,P00013,1,373,0,0,3.98,376.98
23853,ORD0023853,P00029,1,370.77,0,18.54,5.58,394.89
23854,ORD0023854,P00020,2,564.66,0.05,53.64,2.9,1129.39
23855,ORD0023855,P00050,2,573.58,0.2,45.89,11.85,975.47
23856,ORD0023856,P00022,4,348.86,0,69.77,1.27,1466.48
23857,ORD0023857,P00021,5,59.76,0,35.86,7.77,342.43
23858,ORD0023858,P00026,2,352.61,0,84.63,8.11,797.96
23859,ORD0023859,P00014,2,209.04,0.3,35.12,6.96,334.74
23860,ORD0023860,P00025,5,394.15,0,354.74,9.92,2335.41
23861,ORD0023861,P00011,5,260.94,0.2,83.5,3.83,1131.09
23862,ORD0023862,P00045,1,302.2,0,36.26,10.65,349.11
23863,ORD0023863,P00047,3,503.37,0.25,56.63,6.25,1195.46
23864,ORD0023864,P00047,2,469.73,0,75.16,1.99,1016.61
23865,ORD0023865,P00025,2,252.99,0,60.72,8.3,575
23866,ORD0023866,P00041,4,46.49,0.25,11.16,2.82,153.45
23867,ORD0023867,P00008,4,76.3,0.1,32.96,14.87,322.51
23868,ORD0023868,P00025,5,546.46,0.05,207.65,11.22,2814.56
23869,ORD0023869,P00011,5,197.61,0,79.04,13.46,1080.55
23870,ORD0023870,P00011,5,505.27,0.05,192,1.37,2593.4
23871,ORD0023871,P00007,1,533.59,0,96.05,1.31,630.95
23872,ORD0023872,P00018,5,105.27,0.2,50.53,5.73,477.34
23873,ORD0023873,P00022,4,259.47,0,124.55,8.37,1170.8
23874,ORD0023874,P00035,1,267.11,0.15,18.16,2.93,248.13
23875,ORD0023875,P00010,3,366.84,0,55.03,11.85,1167.4
23876,ORD0023876,P00013,1,265.12,0,47.72,11.5,324.34
23877,ORD0023877,P00009,4,403.11,0,193.49,4.5,1810.43
23878,ORD0023878,P00020,1,582.69,0,0,11.59,594.28
23879,ORD0023879,P00042,2,199.14,0,19.91,8.75,426.94
23880,ORD0023880,P00038,2,420.37,0,42.04,5.5,888.28
23881,ORD0023881,P00021,2,495.78,0,49.58,5.48,1046.62
23882,ORD0023882,P00031,1,74.83,0,5.99,7.92,88.74
23883,ORD0023883,P00030,3,371.67,0,200.7,2.79,1318.5
23884,ORD0023884,P00013,1,182.36,0.05,13.86,7.93,195.03
23885,ORD0023885,P00040,3,231.75,0,55.62,10.82,761.69
23886,ORD0023886,P00030,4,96.53,0.1,17.38,10.06,374.95
23887,ORD0023887,P00036,3,545.76,0,130.98,13.02,1781.28
23888,ORD0023888,P00009,4,442.98,0.05,134.67,12.58,1830.57
23889,ORD0023889,P00036,4,228.76,0.1,41.18,4.17,868.89
23890,ORD0023890,P00016,3,83.55,0,20.05,0.26,270.96
23891,ORD0023891,P00048,4,204.03,0,65.29,14.41,895.82
23892,ORD0023892,P00038,4,322.18,0.05,61.21,11.04,1296.53
23893,ORD0023893,P00032,4,484.41,0.25,72.66,10.92,1536.81
23894,ORD0023894,P00040,2,277.87,0,66.69,9.64,632.07
23895,ORD0023895,P00008,5,86.4,0.05,0,6.92,417.32
23896,ORD0023896,P00026,1,409.26,0,32.74,4.78,446.78
23897,ORD0023897,P00043,4,95.25,0,68.58,9.65,459.23
23898,ORD0023898,P00041,3,524.35,0.05,119.55,4.22,1618.17
23899,ORD0023899,P00032,1,575.95,0.05,43.77,3.76,594.68
23900,ORD0023900,P00014,2,480.23,0.2,61.47,8.95,838.79
23901,ORD0023901,P00037,5,528.13,0,132.03,0.78,2773.46
23902,ORD0023902,P00044,5,198.04,0,49.51,0.73,1040.44
23903,ORD0023903,P00025,5,102.5,0.25,19.22,8.63,412.22
23904,ORD0023904,P00030,5,49.49,0,19.8,2.3,269.55
23905,ORD0023905,P00040,3,271.45,0,40.72,10.94,866.01
23906,ORD0023906,P00048,5,530.04,0.15,405.48,6.53,2664.68
23907,ORD0023907,P00046,4,392.05,0,188.18,13.99,1770.37
23908,ORD0023908,P00009,4,136.54,0,43.69,6.85,596.7
23909,ORD0023909,P00048,3,215.37,0.15,27.46,11,587.65
23910,ORD0023910,P00009,3,332.14,0.15,101.63,8.33,956.92
23911,ORD0023911,P00040,1,235.1,0,18.81,11.67,265.58
23912,ORD0023912,P00023,2,551.32,0.05,0,13.58,1061.09
23913,ORD0023913,P00042,4,568.36,0,113.67,8.5,2395.61
23914,ORD0023914,P00011,1,21.59,0.2,0.86,3.45,21.58
23915,ORD0023915,P00008,1,462.21,0,23.11,14.9,500.22
23916,ORD0023916,P00030,4,570.55,0.05,173.45,9.7,2351.24
23917,ORD0023917,P00040,4,330.26,0.1,95.11,14.78,1298.83
23918,ORD0023918,P00010,5,39.95,0,15.98,6.18,221.91
23919,ORD0023919,P00014,1,46.23,0,3.7,3.05,52.98
23920,ORD0023920,P00017,4,129.5,0.1,55.94,5.3,527.44
23921,ORD0023921,P00050,2,419.38,0,41.94,3.77,884.47
23922,ORD0023922,P00010,2,117.21,0.05,17.82,2.57,243.09
23923,ORD0023923,P00024,4,322.72,0.15,54.86,6.4,1158.51
23924,ORD0023924,P00033,4,299.86,0,59.97,0.16,1259.57
23925,ORD0023925,P00047,5,248.95,0,62.24,2.15,1309.14
23926,ORD0023926,P00019,4,408.82,0,130.82,11.84,1777.94
23927,ORD0023927,P00044,4,219.57,0,70.26,5.38,953.92
23928,ORD0023928,P00003,3,463.83,0.25,187.85,14.16,1245.63
23929,ORD0023929,P00019,3,207.85,0,112.24,0.66,736.45
23930,ORD0023930,P00022,1,211.98,0,16.96,3.02,231.96
23931,ORD0023931,P00015,3,197.58,0,106.69,12.81,712.24
23932,ORD0023932,P00010,5,394.63,0.2,189.42,9.82,1777.76
23933,ORD0023933,P00038,2,121.24,0,29.1,8.49,280.07
23934,ORD0023934,P00043,4,393.39,0,0,14.55,1588.11
23935,ORD0023935,P00011,4,62.45,0,29.98,13.23,293.01
23936,ORD0023936,P00027,5,357.53,0.15,75.98,9.4,1604.88
23937,ORD0023937,P00024,3,320.33,0.05,45.65,2.33,960.92
23938,ORD0023938,P00023,4,539.46,0.05,164,0.79,2214.74
23939,ORD0023939,P00042,1,341.93,0.05,16.24,14.96,356.03
23940,ORD0023940,P00028,1,12.24,0,0.61,1.66,14.51
23941,ORD0023941,P00029,4,282.14,0.15,0,7.61,966.89
23942,ORD0023942,P00006,5,78.02,0.15,16.58,5.06,353.22
23943,ORD0023943,P00024,3,178.53,0,42.85,8.7,587.14
23944,ORD0023944,P00012,3,124.69,0.2,35.91,7.3,342.47
23945,ORD0023945,P00002,2,599.48,0.2,172.65,14.91,1146.73
23946,ORD0023946,P00024,1,456.51,0.2,18.26,4.58,388.05
23947,ORD0023947,P00018,3,56.47,0,13.55,4.41,187.37
23948,ORD0023948,P00050,2,455.44,0.15,38.71,0.37,813.33
23949,ORD0023949,P00005,4,265.16,0,84.85,1.92,1147.41
