order_id,order_date,customer_id,seller_id,location_id,paymentmethod_id,orderstatus_id
ORD0016106,9/2/2020,CUST000641,SELL01892,65,5,4
ORD0016107,1/9/2023,CUST028109,SELL00537,37,5,1
ORD0016108,10/23/2021,CUST038636,SELL01977,21,3,1
ORD0016109,6/27/2022,CUST049295,SELL00439,23,4,1
ORD0016110,1/30/2021,CUST037066,SELL01469,59,3,1
ORD0016111,6/5/2021,CUST021997,SELL00117,19,1,1
ORD0016112,10/25/2024,CUST041706,SELL00300,16,4,1
ORD0016113,7/14/2022,CUST032101,SELL01491,65,4,2
ORD0016114,9/20/2020,CUST033321,SELL00646,23,1,1
ORD0016115,8/11/2024,CUST022335,SELL00470,9,5,1
ORD0016116,2/28/2022,CUST033710,SELL00662,84,4,1
ORD0016117,7/21/2023,CUST000277,SELL00856,16,2,1
ORD0016118,9/25/2024,CUST032705,SELL00138,36,4,1
ORD0016119,6/20/2020,CUST014555,SELL01943,30,4,4
ORD0016120,9/21/2020,CUST024947,SELL01452,28,4,1
ORD0016121,11/15/2022,CUST010292,SELL00519,17,1,1
ORD0016122,2/1/2024,CUST048327,SELL00730,3,5,1
ORD0016123,4/20/2021,CUST020946,SELL00483,37,4,1
ORD0016124,12/21/2020,CUST013092,SELL00007,40,1,4
ORD0016125,11/15/2022,CUST046581,SELL01429,34,2,1
ORD0016126,2/3/2020,CUST025187,SELL00431,28,3,1
ORD0016127,9/20/2020,CUST032836,SELL00359,37,6,1
ORD0016128,3/7/2023,CUST019705,SELL00823,82,4,4
ORD0016129,3/26/2022,CUST001794,SELL00357,28,4,2
ORD0016130,9/14/2024,CUST016722,SELL00559,17,4,4
ORD0016131,5/24/2022,CUST026050,SELL01372,21,1,4
ORD0016132,1/23/2022,CUST039737,SELL00734,23,2,1
ORD0016133,7/19/2021,CUST021319,SELL01196,25,5,1
ORD0016134,4/6/2021,CUST033534,SELL00476,6,5,4
ORD0016135,4/6/2023,CUST032095,SELL00611,8,5,4
ORD0016136,7/12/2024,CUST008809,SELL00156,38,1,1
ORD0016137,10/16/2021,CUST023778,SELL01632,3,4,1
ORD0016138,3/21/2020,CUST010503,SELL01767,39,1,4
ORD0016139,1/26/2022,CUST018558,SELL00241,9,2,4
ORD0016140,5/19/2022,CUST043101,SELL01246,6,6,1
ORD0016141,12/1/2023,CUST011385,SELL00819,26,2,1
ORD0016142,5/16/2024,CUST043912,SELL01654,13,4,1
ORD0016143,12/5/2022,CUST028163,SELL01047,14,4,4
ORD0016144,8/21/2021,CUST002720,SELL00161,31,4,1
ORD0016145,6/22/2024,CUST018131,SELL00667,21,1,1
ORD0016146,3/17/2022,CUST039236,SELL00391,61,5,1
ORD0016147,12/12/2022,CUST014098,SELL01379,9,1,1
ORD0016148,9/10/2022,CUST033973,SELL01950,89,2,1
ORD0016149,12/4/2021,CUST016972,SELL00689,13,4,5
ORD0016150,4/20/2021,CUST033675,SELL00087,2,2,4
ORD0016151,8/14/2021,CUST044704,SELL01311,36,4,1
ORD0016152,1/16/2020,CUST020998,SELL01231,14,5,5
ORD0016153,10/15/2023,CUST018086,SELL00351,21,2,1
ORD0016154,5/1/2021,CUST049946,SELL00013,14,1,4
ORD0016155,12/6/2021,CUST044022,SELL00903,17,4,1
ORD0016156,3/5/2024,CUST012874,SELL00662,18,6,4
ORD0016157,3/10/2023,CUST013526,SELL01885,16,4,1
ORD0016158,9/11/2021,CUST025826,SELL01468,61,4,1
ORD0016159,10/15/2022,CUST042099,SELL00096,45,4,1
ORD0016160,2/15/2022,CUST012544,SELL00957,10,4,1
ORD0016161,3/22/2021,CUST009814,SELL00602,30,4,1
ORD0016162,10/16/2020,CUST012694,SELL00124,16,4,3
ORD0016163,7/27/2020,CUST019974,SELL01977,9,1,1
ORD0016164,2/7/2024,CUST006623,SELL01303,36,1,4
ORD0016165,2/16/2021,CUST048420,SELL00852,18,5,1
ORD0016166,11/7/2021,CUST015999,SELL00581,9,4,1
ORD0016167,12/21/2023,CUST035595,SELL01212,70,4,1
ORD0016168,10/26/2023,CUST026962,SELL01297,15,1,1
ORD0016169,10/25/2021,CUST022392,SELL01821,22,3,1
ORD0016170,10/16/2020,CUST041219,SELL00973,16,4,1
ORD0016171,12/26/2023,CUST021233,SELL01046,44,5,1
ORD0016172,7/15/2023,CUST036467,SELL00538,73,4,4
ORD0016173,5/30/2020,CUST015140,SELL00446,30,3,1
ORD0016174,10/8/2024,CUST009937,SELL00592,76,3,1
ORD0016175,7/2/2023,CUST013918,SELL00558,34,5,1
ORD0016176,10/8/2023,CUST004638,SELL00059,86,5,1
ORD0016177,11/1/2023,CUST031294,SELL00009,56,4,1
ORD0016178,8/3/2024,CUST027379,SELL01105,40,6,1
ORD0016179,5/4/2022,CUST029803,SELL01635,15,6,1
ORD0016180,10/13/2023,CUST026162,SELL00789,5,6,1
ORD0016181,8/30/2021,CUST008415,SELL00196,17,6,1
ORD0016182,1/4/2021,CUST005240,SELL00763,3,1,4
ORD0016183,6/4/2023,CUST013168,SELL01548,18,1,1
ORD0016184,12/5/2021,CUST007168,SELL00769,82,2,1
ORD0016185,8/19/2023,CUST040817,SELL00457,6,6,1
ORD0016186,4/5/2022,CUST045328,SELL01064,29,5,4
ORD0016187,10/1/2022,CUST036262,SELL01571,10,4,1
ORD0016188,11/13/2023,CUST036243,SELL01623,13,4,1
ORD0016189,1/11/2021,CUST012126,SELL00576,29,4,4
ORD0016190,8/30/2022,CUST004596,SELL01393,16,2,1
ORD0016191,4/27/2020,CUST039503,SELL00031,9,2,1
ORD0016192,10/25/2022,CUST004056,SELL01527,36,2,1
ORD0016193,3/19/2021,CUST029929,SELL01152,47,1,1
ORD0016194,10/7/2023,CUST003669,SELL01971,13,4,2
ORD0016195,1/24/2022,CUST040572,SELL00856,21,4,1
ORD0016196,4/5/2024,CUST045483,SELL00154,36,2,1
ORD0016197,8/14/2024,CUST036426,SELL00753,47,6,1
ORD0016198,10/1/2021,CUST016362,SELL01767,9,5,1
ORD0016199,5/3/2020,CUST016883,SELL00758,63,6,5
ORD0016200,10/19/2021,CUST047321,SELL01006,15,4,1
ORD0016201,7/24/2023,CUST044321,SELL00265,37,3,1
ORD0016202,4/1/2022,CUST041650,SELL00863,2,4,1
ORD0016203,11/18/2023,CUST003349,SELL00453,14,1,5
ORD0016204,10/25/2021,CUST039322,SELL00690,15,6,1
ORD0016205,12/25/2020,CUST043601,SELL01010,6,3,1
ORD0016206,9/14/2021,CUST044179,SELL01087,75,4,1
ORD0016207,2/1/2024,CUST038595,SELL00796,10,4,1
ORD0016208,7/9/2024,CUST016962,SELL01747,69,4,1
ORD0016209,9/19/2024,CUST032681,SELL01036,9,2,3
ORD0016210,12/16/2022,CUST049216,SELL00337,25,1,1
ORD0016211,6/28/2023,CUST008557,SELL00313,15,4,2
ORD0016212,7/7/2022,CUST006561,SELL01808,30,4,1
ORD0016213,3/19/2023,CUST012906,SELL00918,33,2,4
ORD0016214,3/27/2021,CUST030197,SELL01815,63,4,1
ORD0016215,3/31/2023,CUST048793,SELL00737,45,4,4
ORD0016216,4/29/2020,CUST007555,SELL00932,17,5,1
ORD0016217,8/4/2021,CUST024426,SELL01486,15,4,1
ORD0016218,10/6/2023,CUST013107,SELL00347,34,4,1
ORD0016219,4/8/2020,CUST026631,SELL01669,3,1,4
ORD0016220,4/5/2023,CUST036465,SELL00178,45,1,1
ORD0016221,8/13/2024,CUST001213,SELL00614,8,2,1
ORD0016222,5/28/2021,CUST045849,SELL01557,29,1,1
ORD0016223,10/25/2021,CUST030551,SELL00129,49,5,1
ORD0016224,2/4/2021,CUST006398,SELL00910,74,5,1
ORD0016225,12/30/2020,CUST040690,SELL01653,2,4,4
ORD0016226,5/19/2024,CUST038399,SELL01500,6,4,1
ORD0016227,9/11/2023,CUST019171,SELL01034,16,2,1
ORD0016228,8/3/2021,CUST035609,SELL01214,6,2,1
ORD0016229,7/14/2024,CUST030143,SELL00869,9,5,1
ORD0016230,9/12/2021,CUST028900,SELL00915,36,2,1
ORD0016231,4/7/2022,CUST022432,SELL01310,14,2,4
ORD0016232,9/3/2020,CUST031285,SELL00466,19,2,1
ORD0016233,3/9/2021,CUST025881,SELL01489,19,1,1
ORD0016234,1/21/2023,CUST023560,SELL00724,9,5,4
ORD0016235,7/15/2023,CUST024773,SELL01065,21,1,1
ORD0016236,9/6/2021,CUST020459,SELL00040,36,4,1
ORD0016237,7/31/2022,CUST016258,SELL00078,25,4,1
ORD0016238,8/20/2022,CUST031891,SELL00216,92,4,1
ORD0016239,9/15/2021,CUST038851,SELL01476,6,4,1
ORD0016240,11/16/2020,CUST046796,SELL00155,6,5,1
ORD0016241,5/5/2022,CUST042471,SELL00772,16,2,1
ORD0016242,3/2/2020,CUST007904,SELL00888,37,3,1
ORD0016243,10/26/2020,CUST040134,SELL01870,25,6,1
ORD0016244,2/6/2021,CUST037640,SELL01725,29,4,1
ORD0016245,8/12/2022,CUST003259,SELL00611,5,4,1
ORD0016246,7/29/2024,CUST008325,SELL00648,61,6,1
ORD0016247,5/9/2024,CUST037709,SELL01859,36,2,4
ORD0016248,7/1/2024,CUST014495,SELL01874,15,6,1
ORD0016249,8/19/2023,CUST023949,SELL01789,19,2,1
ORD0016250,11/28/2024,CUST003190,SELL01638,18,5,1
ORD0016251,9/9/2020,CUST029057,SELL01978,6,5,3
ORD0016252,10/23/2024,CUST036398,SELL00166,10,4,1
ORD0016253,4/22/2021,CUST019588,SELL00426,29,6,1
ORD0016254,10/24/2023,CUST045430,SELL00192,53,1,1
ORD0016255,8/29/2024,CUST047508,SELL00683,30,4,1
ORD0016256,6/8/2020,CUST009248,SELL00541,37,5,1
ORD0016257,8/18/2022,CUST010337,SELL00820,30,1,4
ORD0016258,4/4/2023,CUST028544,SELL00540,7,4,1
ORD0016259,7/23/2020,CUST022094,SELL01174,16,4,1
ORD0016260,7/14/2023,CUST033651,SELL00093,6,2,1
ORD0016261,3/7/2023,CUST010627,SELL01356,63,2,3
ORD0016262,10/23/2023,CUST037684,SELL00920,23,4,1
ORD0016263,1/6/2024,CUST012043,SELL00842,100,2,1
ORD0016264,5/7/2022,CUST027401,SELL00065,15,4,1
ORD0016265,1/29/2022,CUST002233,SELL00824,21,1,1
ORD0016266,5/9/2024,CUST035774,SELL01569,69,2,1
ORD0016267,12/21/2021,CUST017592,SELL01115,17,6,1
ORD0016268,11/6/2022,CUST034686,SELL00729,37,1,4
ORD0016269,3/8/2020,CUST030771,SELL01936,10,1,1
ORD0016270,5/12/2020,CUST002780,SELL01606,71,4,1
ORD0016271,9/19/2024,CUST010242,SELL01441,10,4,1
ORD0016272,7/7/2022,CUST013389,SELL00135,17,1,1
ORD0016273,3/5/2021,CUST003043,SELL00994,23,4,1
ORD0016274,11/3/2020,CUST003551,SELL00302,25,6,1
ORD0016275,10/11/2021,CUST047979,SELL00722,42,4,4
ORD0016276,4/12/2023,CUST004495,SELL01824,14,5,4
ORD0016277,2/15/2021,CUST044869,SELL01562,30,4,1
ORD0016278,4/6/2020,CUST001063,SELL01666,9,4,1
ORD0016279,9/2/2024,CUST037410,SELL01022,17,4,1
ORD0016280,3/23/2023,CUST008934,SELL00930,21,4,1
ORD0016281,9/14/2024,CUST014402,SELL01179,21,4,1
ORD0016282,6/19/2023,CUST017837,SELL01091,14,4,1
ORD0016283,8/20/2023,CUST017761,SELL01147,19,2,1
ORD0016284,8/1/2023,CUST016767,SELL00469,25,6,1
ORD0016285,11/16/2022,CUST029723,SELL00240,16,4,1
ORD0016286,11/26/2023,CUST000067,SELL01346,3,4,1
ORD0016287,10/15/2023,CUST020288,SELL01746,21,5,1
ORD0016288,12/19/2022,CUST012788,SELL01428,65,4,1
ORD0016289,7/20/2020,CUST042882,SELL00264,45,4,1
ORD0016290,1/31/2022,CUST021235,SELL01919,43,2,4
ORD0016291,5/23/2022,CUST001436,SELL01458,27,4,3
ORD0016292,8/3/2021,CUST034422,SELL01516,13,4,1
ORD0016293,1/4/2021,CUST014302,SELL00703,45,2,1
ORD0016294,6/16/2021,CUST039593,SELL00996,30,5,4
ORD0016295,3/21/2023,CUST021874,SELL01506,9,2,1
ORD0016296,1/30/2023,CUST009825,SELL00667,9,4,1
ORD0016297,6/17/2022,CUST026382,SELL01870,25,1,2
ORD0016298,8/29/2021,CUST008253,SELL00878,2,5,1
ORD0016299,1/9/2024,CUST012238,SELL01543,25,4,1
ORD0016300,5/22/2022,CUST038962,SELL00160,45,5,5
ORD0016301,6/6/2023,CUST003597,SELL01142,37,5,1
ORD0016302,2/22/2023,CUST005316,SELL01805,7,3,1
ORD0016303,2/8/2022,CUST042259,SELL00153,56,4,1
ORD0016304,4/13/2022,CUST018648,SELL00314,25,6,3
ORD0016305,9/25/2022,CUST021796,SELL00612,23,4,1
ORD0016306,7/26/2022,CUST027974,SELL01157,75,2,1
ORD0016307,8/23/2020,CUST044873,SELL00046,20,3,1
ORD0016308,6/10/2020,CUST010765,SELL00522,13,4,1
ORD0016309,7/7/2021,CUST023064,SELL01663,40,1,1
ORD0016310,2/26/2022,CUST049326,SELL00158,55,1,1
ORD0016311,10/8/2023,CUST011122,SELL00047,17,2,1
ORD0016312,12/27/2022,CUST010846,SELL00079,6,5,1
ORD0016313,4/11/2023,CUST000608,SELL01089,43,6,1
ORD0016314,7/18/2024,CUST014304,SELL00545,4,3,1
ORD0016315,9/1/2024,CUST008162,SELL00760,18,4,4
ORD0016316,7/12/2021,CUST028707,SELL01876,21,5,1
ORD0016317,9/17/2020,CUST023442,SELL00444,9,2,1
ORD0016318,8/4/2020,CUST024271,SELL01631,9,5,2
ORD0016319,2/21/2023,CUST019224,SELL01810,45,4,4
ORD0016320,3/15/2022,CUST007046,SELL01103,18,1,1
ORD0016321,3/31/2023,CUST044196,SELL00197,3,4,1
ORD0016322,7/19/2020,CUST017802,SELL01172,17,6,1
ORD0016323,1/17/2024,CUST012692,SELL00292,25,3,1
ORD0016324,2/5/2021,CUST035877,SELL00043,65,4,1
ORD0016325,1/25/2024,CUST048239,SELL01677,18,4,1
ORD0016326,10/1/2020,CUST041448,SELL01044,14,1,1
ORD0016327,7/24/2020,CUST030945,SELL01992,43,4,1
ORD0016328,11/29/2022,CUST032524,SELL01950,2,1,1
ORD0016329,7/20/2023,CUST048993,SELL01184,47,3,2
ORD0016330,9/19/2024,CUST020809,SELL00955,19,1,2
ORD0016331,5/16/2022,CUST032865,SELL00776,51,3,1
ORD0016332,4/2/2020,CUST015808,SELL01896,37,5,1
ORD0016333,12/1/2022,CUST029854,SELL01734,14,4,1
ORD0016334,1/28/2024,CUST037905,SELL00391,36,2,3
ORD0016335,1/13/2021,CUST005667,SELL01078,13,1,1
ORD0016336,2/4/2023,CUST008616,SELL01426,6,4,1
ORD0016337,9/13/2023,CUST014739,SELL01330,88,1,1
ORD0016338,3/5/2020,CUST018236,SELL00184,30,5,1
ORD0016339,12/30/2020,CUST041391,SELL00193,17,4,1
ORD0016340,3/31/2022,CUST001918,SELL00884,14,1,1
ORD0016341,2/16/2024,CUST045954,SELL00445,6,4,3
ORD0016342,7/28/2024,CUST035526,SELL01124,59,4,1
ORD0016343,11/13/2022,CUST027562,SELL00710,13,4,4
ORD0016344,6/23/2021,CUST019949,SELL01769,3,4,1
ORD0016345,12/21/2022,CUST025417,SELL01027,2,2,1
ORD0016346,5/5/2021,CUST021019,SELL01101,85,1,1
ORD0016347,7/20/2023,CUST015630,SELL01047,45,4,1
ORD0016348,8/16/2020,CUST018019,SELL01562,20,1,1
ORD0016349,11/9/2022,CUST000126,SELL00033,14,2,4
ORD0016350,1/3/2020,CUST032468,SELL00910,23,4,1
ORD0016351,12/15/2023,CUST022650,SELL01664,13,1,1
ORD0016352,10/19/2024,CUST000352,SELL01103,36,1,1
ORD0016353,6/29/2022,CUST041328,SELL01117,45,6,1
ORD0016354,11/2/2020,CUST048203,SELL00100,17,6,4
ORD0016355,3/7/2021,CUST000450,SELL00160,6,5,1
ORD0016356,5/15/2020,CUST007173,SELL01466,10,5,1
ORD0016357,5/29/2021,CUST003069,SELL01104,21,1,1
ORD0016358,7/11/2020,CUST013470,SELL00972,37,1,1
ORD0016359,5/27/2024,CUST049388,SELL01832,3,5,1
ORD0016360,12/9/2023,CUST040425,SELL01922,67,1,1
ORD0016361,5/22/2022,CUST006864,SELL01649,37,3,4
ORD0016362,2/15/2023,CUST024345,SELL00439,6,1,1
ORD0016363,10/27/2021,CUST020842,SELL01331,1,4,1
ORD0016364,7/27/2020,CUST033561,SELL01348,18,1,1
ORD0016365,8/9/2022,CUST002379,SELL01200,88,2,1
ORD0016366,11/23/2022,CUST043329,SELL00680,63,3,1
ORD0016367,10/10/2021,CUST005857,SELL00649,29,3,1
ORD0016368,9/3/2023,CUST037121,SELL01821,25,4,1
ORD0016369,4/29/2020,CUST013487,SELL00821,13,6,1
ORD0016370,9/18/2021,CUST035145,SELL00089,9,4,2
ORD0016371,6/8/2021,CUST038171,SELL00736,64,4,1
ORD0016372,5/23/2024,CUST010534,SELL01297,2,4,3
ORD0016373,2/7/2022,CUST027027,SELL01738,3,5,1
ORD0016374,1/17/2023,CUST037585,SELL00610,14,1,1
ORD0016375,5/26/2021,CUST048780,SELL01167,21,2,1
ORD0016376,2/16/2020,CUST033346,SELL01409,34,5,1
ORD0016377,2/10/2022,CUST005320,SELL01265,37,4,3
ORD0016378,1/9/2022,CUST044065,SELL00558,10,4,3
ORD0016379,9/11/2024,CUST042492,SELL01024,29,2,1
ORD0016380,6/5/2021,CUST035539,SELL01574,6,4,4
ORD0016381,7/31/2023,CUST022946,SELL01137,18,1,1
ORD0016382,11/1/2023,CUST021278,SELL00183,16,2,1
ORD0016383,7/19/2024,CUST013588,SELL00346,5,3,1
ORD0016384,5/13/2020,CUST035922,SELL01044,14,3,1
ORD0016385,8/17/2024,CUST038520,SELL01109,23,5,1
ORD0016386,9/4/2020,CUST037639,SELL00093,27,6,1
ORD0016387,8/2/2024,CUST043785,SELL01115,16,1,4
ORD0016388,9/3/2023,CUST018477,SELL01302,25,4,1
ORD0016389,3/11/2021,CUST008818,SELL01846,23,4,1
ORD0016390,4/14/2023,CUST044545,SELL01398,21,2,1
ORD0016391,11/16/2021,CUST042980,SELL01105,44,2,1
ORD0016392,8/8/2021,CUST046829,SELL00584,19,5,3
ORD0016393,12/16/2020,CUST018254,SELL00622,40,1,1
ORD0016394,5/22/2020,CUST032072,SELL01294,37,4,1
ORD0016395,8/24/2022,CUST014133,SELL00460,67,1,1
ORD0016396,3/14/2022,CUST014373,SELL01532,16,4,3
ORD0016397,11/22/2023,CUST044052,SELL00968,36,4,4
ORD0016398,7/5/2024,CUST044383,SELL00576,78,6,1
ORD0016399,12/18/2021,CUST034759,SELL01144,63,6,4
ORD0016400,10/4/2021,CUST020666,SELL00573,14,5,1
ORD0016401,10/24/2023,CUST035448,SELL01179,70,2,1
ORD0016402,5/15/2021,CUST013353,SELL01885,36,5,1
ORD0016403,7/3/2024,CUST015270,SELL00343,70,5,1
ORD0016404,1/4/2021,CUST008492,SELL01532,6,4,1
ORD0016405,5/21/2024,CUST016619,SELL00869,17,4,1
ORD0016406,11/6/2023,CUST008079,SELL00063,81,1,1
ORD0016407,1/14/2023,CUST045937,SELL01270,66,4,1
ORD0016408,2/25/2022,CUST031615,SELL01133,45,4,1
ORD0016409,1/8/2022,CUST015779,SELL01207,19,5,1
ORD0016410,1/23/2024,CUST010267,SELL00365,23,1,1
ORD0016411,8/7/2022,CUST046101,SELL00763,44,6,1
ORD0016412,9/10/2023,CUST039208,SELL00095,44,4,1
ORD0016413,6/5/2021,CUST033526,SELL00928,14,2,1
ORD0016414,5/3/2021,CUST011820,SELL01474,30,6,1
ORD0016415,1/31/2021,CUST027482,SELL01171,18,4,1
ORD0016416,6/14/2022,CUST036012,SELL01738,14,2,1
ORD0016417,12/20/2020,CUST038753,SELL00034,71,4,1
ORD0016418,8/4/2022,CUST049532,SELL01786,75,4,1
ORD0016419,10/14/2020,CUST031665,SELL00613,30,6,4
ORD0016420,1/22/2024,CUST024261,SELL00436,46,5,1
ORD0016421,7/5/2024,CUST045788,SELL01270,29,4,1
ORD0016422,9/24/2022,CUST027797,SELL00281,45,4,1
ORD0016423,6/19/2021,CUST047624,SELL00579,42,4,4
ORD0016424,8/7/2023,CUST003906,SELL01582,86,1,1
ORD0016425,4/30/2022,CUST009079,SELL00759,63,1,1
ORD0016426,4/17/2022,CUST048293,SELL00779,29,4,1
ORD0016427,6/16/2020,CUST011150,SELL00897,3,2,4
ORD0016428,8/7/2022,CUST043426,SELL01327,9,1,1
ORD0016429,9/12/2021,CUST018805,SELL00182,6,4,1
ORD0016430,3/3/2021,CUST007276,SELL01622,37,4,1
ORD0016431,9/21/2024,CUST001017,SELL01768,61,4,1
ORD0016432,5/4/2021,CUST001340,SELL00456,25,5,4
ORD0016433,12/20/2020,CUST010725,SELL01560,94,1,1
ORD0016434,7/14/2020,CUST042645,SELL00686,10,2,1
ORD0016435,6/28/2021,CUST008411,SELL00988,65,6,1
ORD0016436,12/17/2021,CUST009714,SELL01937,67,4,4
ORD0016437,4/3/2022,CUST026898,SELL01431,16,2,1
ORD0016438,7/20/2022,CUST031088,SELL00543,6,2,1
ORD0016439,9/13/2024,CUST000829,SELL01903,29,4,1
ORD0016440,9/29/2022,CUST045253,SELL00046,23,2,1
ORD0016441,10/20/2021,CUST030370,SELL00693,63,5,4
ORD0016442,7/27/2022,CUST008018,SELL01343,25,4,1
ORD0016443,2/18/2022,CUST047030,SELL00074,21,1,1
ORD0016444,1/11/2020,CUST003578,SELL01558,51,6,1
ORD0016445,5/24/2024,CUST019043,SELL00648,17,4,1
ORD0016446,7/3/2023,CUST049821,SELL01472,6,2,5
ORD0016447,1/30/2021,CUST024412,SELL00362,21,5,1
ORD0016448,12/31/2021,CUST004806,SELL01718,15,5,1
ORD0016449,2/12/2021,CUST012378,SELL00600,13,4,1
ORD0016450,12/27/2020,CUST013010,SELL01412,3,2,1
ORD0016451,7/6/2023,CUST012190,SELL00265,37,4,5
ORD0016452,10/23/2022,CUST025535,SELL00238,23,1,3
ORD0016453,3/24/2020,CUST029792,SELL01781,14,3,1
ORD0016454,6/4/2020,CUST035826,SELL00551,15,1,1
ORD0016455,8/13/2024,CUST026330,SELL00387,6,4,1
ORD0016456,4/14/2023,CUST046806,SELL01658,6,4,4
ORD0016457,12/7/2021,CUST039202,SELL00056,80,6,1
ORD0016458,4/16/2021,CUST001143,SELL00377,72,4,1
ORD0016459,9/10/2021,CUST044663,SELL01809,3,2,1
ORD0016460,12/18/2023,CUST041009,SELL01039,3,4,1
ORD0016461,5/13/2020,CUST047628,SELL00269,13,2,1
ORD0016462,2/26/2022,CUST006294,SELL01065,38,2,2
ORD0016463,6/25/2022,CUST044501,SELL01128,16,4,1
ORD0016464,5/13/2022,CUST000312,SELL01068,14,2,4
ORD0016465,11/4/2023,CUST012953,SELL00177,36,2,5
ORD0016466,10/28/2021,CUST011714,SELL01600,3,1,4
ORD0016467,10/3/2020,CUST008187,SELL00638,14,4,1
ORD0016468,6/13/2023,CUST026241,SELL01668,27,6,1
ORD0016469,11/10/2024,CUST020682,SELL00231,16,5,4
ORD0016470,5/31/2022,CUST040310,SELL00181,37,2,4
ORD0016471,1/13/2020,CUST046754,SELL01194,7,2,1
ORD0016472,12/7/2020,CUST011653,SELL00132,30,2,1
ORD0016473,2/4/2020,CUST008977,SELL00394,61,4,1
ORD0016474,7/12/2021,CUST045697,SELL01199,87,4,1
ORD0016475,5/22/2023,CUST000462,SELL00669,30,4,1
ORD0016476,12/6/2023,CUST017414,SELL01966,37,4,1
ORD0016477,2/8/2021,CUST039755,SELL00238,19,6,1
ORD0016478,2/26/2024,CUST038951,SELL01652,10,5,1
ORD0016479,10/19/2021,CUST031675,SELL01151,17,1,1
ORD0016480,6/7/2020,CUST017044,SELL01806,23,2,1
ORD0016481,8/13/2022,CUST039764,SELL01077,3,4,1
ORD0016482,7/18/2024,CUST020181,SELL00468,21,5,4
ORD0016483,2/7/2023,CUST032704,SELL01744,1,4,1
ORD0016484,7/2/2021,CUST007798,SELL01128,2,4,1
ORD0016485,12/17/2024,CUST037929,SELL01382,9,5,4
ORD0016486,3/29/2024,CUST044151,SELL00961,2,2,1
ORD0016487,9/11/2022,CUST001626,SELL00100,36,1,1
ORD0016488,10/2/2023,CUST012611,SELL00852,6,2,1
ORD0016489,11/2/2024,CUST015142,SELL01999,86,2,1
ORD0016490,7/17/2024,CUST019689,SELL01482,83,4,1
ORD0016491,10/5/2020,CUST003110,SELL01718,54,5,1
ORD0016492,4/23/2021,CUST038172,SELL01042,19,1,1
ORD0016493,4/20/2020,CUST039690,SELL01921,19,5,1
ORD0016494,7/17/2024,CUST027800,SELL01893,55,3,4
ORD0016495,3/6/2021,CUST030526,SELL01503,9,2,4
ORD0016496,6/25/2021,CUST046696,SELL00304,72,6,2
ORD0016497,2/12/2023,CUST022196,SELL00120,10,4,4
ORD0016498,1/18/2023,CUST010608,SELL01828,16,1,1
ORD0016499,5/20/2023,CUST007239,SELL01794,66,5,1
ORD0016500,4/22/2024,CUST000215,SELL01196,71,2,4
ORD0016501,6/6/2024,CUST042847,SELL00383,59,5,4
ORD0016502,4/11/2024,CUST039164,SELL00980,14,4,1
ORD0016503,10/18/2024,CUST038639,SELL00588,45,4,4
ORD0016504,12/25/2020,CUST008102,SELL01134,13,1,1
ORD0016505,2/18/2024,CUST040850,SELL01174,31,4,1
ORD0016506,1/6/2021,CUST026568,SELL00673,6,1,1
ORD0016507,5/23/2023,CUST020835,SELL00060,39,4,1
ORD0016508,10/22/2024,CUST006128,SELL00235,29,1,1
ORD0016509,11/4/2022,CUST049841,SELL00020,16,5,1
ORD0016510,8/12/2022,CUST007185,SELL01030,29,4,2
ORD0016511,9/15/2020,CUST027596,SELL01038,15,3,4
ORD0016512,2/16/2022,CUST017783,SELL00810,15,4,1
ORD0016513,1/26/2024,CUST015591,SELL01178,6,5,1
ORD0016514,4/29/2020,CUST026198,SELL00572,78,6,1
ORD0016515,9/2/2022,CUST034678,SELL01450,2,2,4
ORD0016516,7/1/2022,CUST018229,SELL01113,5,1,1
ORD0016517,2/25/2023,CUST018428,SELL01598,13,2,1
ORD0016518,12/23/2021,CUST014214,SELL00460,83,4,1
ORD0016519,6/6/2021,CUST036546,SELL00276,66,4,1
ORD0016520,9/7/2024,CUST004741,SELL00424,17,6,4
ORD0016521,7/26/2024,CUST004994,SELL00962,13,4,4
ORD0016522,11/20/2020,CUST021182,SELL01794,90,1,4
ORD0016523,9/5/2023,CUST012387,SELL01395,16,4,4
ORD0016524,3/9/2024,CUST041861,SELL00977,10,6,1
ORD0016525,3/29/2024,CUST047519,SELL01023,67,4,1
ORD0016526,12/9/2022,CUST011345,SELL00114,45,4,1
ORD0016527,5/26/2024,CUST001727,SELL01500,6,2,1
ORD0016528,3/9/2020,CUST002011,SELL01949,10,6,1
ORD0016529,1/25/2021,CUST015091,SELL01179,45,2,1
ORD0016530,1/17/2021,CUST019786,SELL01286,46,4,4
ORD0016531,1/16/2020,CUST046412,SELL00137,68,4,1
ORD0016532,1/2/2024,CUST031862,SELL01215,3,2,1
ORD0016533,4/25/2022,CUST030226,SELL01516,37,6,1
ORD0016534,5/18/2022,CUST022733,SELL01002,37,5,4
ORD0016535,7/21/2021,CUST035257,SELL01504,74,1,1
ORD0016536,6/28/2024,CUST010952,SELL00159,13,4,2
ORD0016537,5/11/2020,CUST038755,SELL01678,17,5,1
ORD0016538,5/2/2024,CUST010615,SELL01051,19,3,1
ORD0016539,6/25/2023,CUST032062,SELL01152,18,2,2
ORD0016540,9/29/2020,CUST037631,SELL00914,16,1,1
ORD0016541,7/4/2024,CUST039300,SELL00618,18,5,1
